PLAYERID,PLAYER_SLUG,POSITIONS
1000257,yaroslav-mikhailov,MC
924031,stepan-oganesyan,LW
924031,stepan-oganesyan,RW
800844,dmitry-rybchinskiy,DR
800844,dmitry-rybchinskiy,ML
800844,dmitry-rybchinskiy,LW
800844,dmitry-rybchinskiy,AM
800844,dmitry-rybchinskiy,MC
800844,dmitry-rybchinskiy,RW
800844,dmitry-rybchinskiy,MR
989208,matias-perez,DC
919364,danila-prokhin,DC
919364,danila-prokhin,DR
963121,danila-khotulev,DC
295481,georgi-zotov,DR
295481,georgi-zotov,DL
860112,maksim-sidorov,DL
1138499,artem-kasimov,DC
839758,malykh-andrey,DR
886395,nikolay-sysuev,GK
991280,alexey-keniaykin,GK
990295,ze-turbo,ST
151911,ognjen-ozegovic,ST
873720,juan-manuel-boselli,RW
873720,juan-manuel-boselli,LW
873720,juan-manuel-boselli,ML
873720,juan-manuel-boselli,ST
1023532,nikoloz-kutateladze,ST
61591,ilya-kukharchuk,ST
1048200,mamadou-maiga,DM
1048200,mamadou-maiga,MC
957547,konstantin-maradishvili,MC
957547,konstantin-maradishvili,DM
801381,dan-glazer,MC
801381,dan-glazer,DM
1109891,valeri-tsarukyan,AM
798531,nikolay-kalinskiy,MC
798531,nikolay-kalinskiy,DM
1138476,nikita-ermakov,AM
1138131,luka-ticic,MC
1138131,luka-ticic,DM
1138131,luka-ticic,AM
1157711,zhigulev-ilja,MC
1157711,zhigulev-ilja,DM
552978,aleksandr-troshechkin,MC
552978,aleksandr-troshechkin,DM
1047487,david-kobesov,MC
947277,kirill-bozhenov,MR
947277,kirill-bozhenov,DR
886634,mateo-stamatov,DL
149142,dmitri-zhivoglyadov,DR
843189,kirill-gotsuk,DC
857061,vladislav-karapuzov,DR
857061,vladislav-karapuzov,RW
857061,vladislav-karapuzov,MR
1091613,aleksandrov-viktor,DC
875283,nikita-kakkoev,DC
150410,dmitri-tikhiy,DC
150410,dmitri-tikhiy,DR
989612,glushchenkov-kirill,DC
1145871,artem-gyurdzhan,DC
994005,danila-vedernikov,ML
348422,nikita-medvedev,GK
996977,kukushkin-ivan,GK
21564,eric-bicfalvi,ST
21564,eric-bicfalvi,AM
1390358,aleksey-kashtanov,ST
841909,aleksey-ionov,RW
1415446,ilya-porokhov,RW
94233,danijel-miskic,MC
94233,danijel-miskic,DM
917236,artem-kontsevoj,LW
917236,artem-kontsevoj,RW
1490811,ilya-ishkov,RW
1026755,valeri-bocherov,MC
1026755,valeri-bocherov,DM
919376,fanil-sungatulin,DM
919376,fanil-sungatulin,MC
886410,timur-ayupov,MC
886410,timur-ayupov,DM
886410,timur-ayupov,DC
920004,andrey-egorychev,LW
1126729,yuri-zheleznov,RW
1509269,dmitriev-igor,LW
242929,timofey-margasov,MR
242929,timofey-margasov,DR
798914,silvije-begic,DC
792905,vladis-emmerson-illoy-ayyet,DC
1110161,italo,DC
1110161,italo,DL
856293,vladislav-malkevich,DL
856293,vladislav-malkevich,LW
25058,egor-filipenko,DC
800487,leo-goglichidze,DL
842947,mingiyan-beveev,DR
800826,artem-mamin,DC
365906,aleksei-gerasimov,DC
941252,chistyakov-nikita,DL
823399,denis-scherbitski,GK
840748,aleksey-mamin,GK
228310,dmitri-arapov,GK
800725,ilya-stefanovich,ST
1048178,gogrichiani-gocha,ST
1157109,dmitri-begun,DL
842895,nikita-glushkov,LW
842895,nikita-glushkov,ST
1148459,alex-fernandes,RW
957543,tigran-avanesyan,MC
855669,joao-lameira,MC
889158,kirill-kaplenko,MC
889158,kirill-kaplenko,DM
943154,amir-mokhammad,DL
943154,amir-mokhammad,DR
943154,amir-mokhammad,MC
976243,nikolay-titkov,MC
1006699,yuri-kovalev,RW
1006699,yuri-kovalev,MR
1084244,sergey-pryakhin,MC
1048340,aleksandr-osipov,DC
1048340,aleksandr-osipov,DM
1048340,aleksandr-osipov,DR
1048340,aleksandr-osipov,MC
226478,ilya-petrov,MC
226478,ilya-petrov,DM
226478,ilya-petrov,AM
1142193,vladislav-saus,AM
983232,kevin-andrade,DC
983232,kevin-andrade,DR
878939,diego-luna,DC
1191258,gassama-nathan,DC
798330,kirill-malyarov,ML
798330,kirill-malyarov,DR
798330,kirill-malyarov,DL
1047617,ilya-kalachev,DC
1128659,ilya-svinov,GK
891714,maksim-borisko,GK
1415444,egor-lyubakov,GK
1022272,saul-guarirapa,ST
546336,martin-kramaric,LW
546336,martin-kramaric,AM
25165,nikita-burmistrov,RW
25165,nikita-burmistrov,AM
947264,ilya-safronov,RW
822442,ignacio-saavedra,MC
822442,ignacio-saavedra,DM
984613,miguel,AM
1001955,kirill-kravtsov,MC
1001955,kirill-kravtsov,DM
798599,artem-makarchuk,ML
798599,artem-makarchuk,DL
793948,vladislav-levin,MC
793948,vladislav-levin,DM
1067142,vladislav-lazarev,MC
1394651,batyrev-amir,MC
798536,ruslan-magal,MR
798536,ruslan-magal,ML
1024231,anatoli-makarov,MC
1024231,anatoli-makarov,DM
1024231,anatoli-makarov,AM
1385654,kirill-ushatov,MC
919677,yahia-attiyat-allah,DL
904998,sissako-moussa,DC
904998,sissako-moussa,DR
908617,vanja-drkusic,DC
1016660,marcelo-alves,DC
963400,vyacheslav-litvinov,DC
243123,kirill-suslov,DC
243123,kirill-suslov,DL
812891,kirill-zaika,MR
812937,oleg-kozhemyakin,DC
812937,oleg-kozhemyakin,DR
338455,maksim-rudakov,GK
81442,nikolay-zabolotnyi,GK
911719,lassina-traore,ST
1112879,kevin,LW
945479,sikan-danylo,ST
1123925,georgiy-sudakov,AM
1123925,georgiy-sudakov,MC
1105833,marlon-gomes,MC
1100817,pedrinho,DL
1390545,eguinaldo,LW
880742,bartol-franjic,DL
880742,bartol-franjic,MC
880742,bartol-franjic,DC
880742,bartol-franjic,DM
353282,oleksandr-zubkov,RW
1485599,newerton-palmares,LW
45604,taras-stepanenko,DM
45604,taras-stepanenko,MC
791170,marian-shved,RW
958923,artem-bondarenko,AM
958923,artem-bondarenko,MC
904859,kryskiv-dmytro,MC
904859,kryskiv-dmytro,AM
904859,kryskiv-dmytro,DM
178999,ivan-petriak,LW
833562,yehor-nazaryna,MC
833562,yehor-nazaryna,DM
833562,yehor-nazaryna,AM
997082,oleg-ocheretko,RW
997082,oleg-ocheretko,AM
997082,oleg-ocheretko,MC
997082,oleg-ocheretko,MR
1142405,kyrylo-siheyev,MC
335417,andriy-totovytskyi,AM
1067639,vinicius-tobias,DR
979665,azarovi-irakli,DL
353272,mykola-matviyenko,DC
1035752,giorgi-gocholeishvili,DR
904852,konoplia-yukhym,DR
1011994,alaa-ghram,DC
904850,bondar-valeriy,DC
1091923,stav-lemkin,DC
904853,korniienko-viktor,DL
1121850,luka-latsabidze,DC
997079,andrii-buleza,DL
1514356,maryan-faryna,DC
1158324,mykola-oharkov,DC
1402679,anton-drozd,DR
1142519,savchenko-roman,DC
941669,dmytro-riznyk,GK
1127399,tvardovskyi-denys,GK
1002780,fesyun-kiril,GK
988217,puzankov-tymur,GK
1142488,vladyslav-kravets,GK
842565,gerson-rodrigues,ST
842565,gerson-rodrigues,LW
877427,eric-ramirez,ST
976374,vladyslav-vanat,ST
982405,vitinho,LW
922186,vladyslav-supryaga,ST
987571,benito,RW
987571,benito,LW
1596425,matvii-ponomarenko,ST
1523241,gorbach-igor,ST
41116,andriy-yarmolenko,RW
793749,shaparenko-mykola,MC
793749,shaparenko-mykola,DM
793749,shaparenko-mykola,AM
875677,giorgi-tsitaishvili,RW
875677,giorgi-tsitaishvili,LW
982323,samba-diallo,LW
1000408,volodymyr-brazhko,MC
1000408,volodymyr-brazhko,DM
137677,vitaliy-buyalskyi,AM
875673,justin-lonwijk,MC
792296,pikhalyonok-oleksandr,AM
792296,pikhalyonok-oleksandr,MC
1006066,nazar-voloshyn,LW
1006066,nazar-voloshyn,RW
1142207,anton-tsarenko,AM
1397134,valentyn-rubchynskyi,MC
1397134,valentyn-rubchynskyi,DM
550192,vladyslav-kabaiev,LW
550192,vladyslav-kabaiev,AM
827410,volodymyr-shepeliev,MC
827410,volodymyr-shepeliev,DM
827410,volodymyr-shepeliev,AM
1146463,ramadani-reshat,MC
191384,oleksandr-andriyevskyi,MC
191384,oleksandr-andriyevskyi,DM
1001957,oleksandr-yatsyk,MC
976375,mykola-mykhailenko,MC
998958,viktor-bliznichenko,LW
978286,oleksandr-tymchyk,DR
1129429,brayan-ceballos,DC
887247,denys-popov,DC
137682,oleksandr-karavayev,DR
976366,kostiantyn-vivcharenko,DL
859393,vladyslav-dubinchak,DL
1111786,maksym-bragaru,DL
1111786,maksym-bragaru,RW
1006088,maksym-diachuk,DC
1413197,mykhavko-taras,DC
976373,kristian-bilovar,DC
794252,mykyta-kravchenko,DR
1091104,bol-anton,DC
138813,heorhiy-bushchan,GK
976364,ruslan-neshcheret,GK
1472288,adu-prince-kwabena,ST
864642,jean-morel-poe,ST
1035234,oleh-kozhushko,ST
956775,ustymenko-denys,ST
1171841,oche-ochowechi,MC
1130110,daniel-sosah,ST
943252,djihad-bizimana,MC
943252,djihad-bizimana,DM
835679,hrvoje-ilic,AM
835679,hrvoje-ilic,MC
835679,hrvoje-ilic,DM
793946,yurii-vakulko,MC
793946,yurii-vakulko,AM
998954,denys-kuzyk,DL
998954,denys-kuzyk,RW
547474,maksym-zaderaka,LW
547474,maksym-zaderaka,RW
844596,maksym-luniov,LW
1006080,artur-mykytyshyn,LW
124042,dmytro-khomchenovskyi,LW
124042,dmytro-khomchenovskyi,MC
956012,vladyslav-semotiuk,MC
1400418,yehor-tverdokhlib,AM
958965,klim-prykhodko,DM
958965,klim-prykhodko,DC
1103553,yvan-dibango,DL
997084,oleksandr-drambaev,DL
960399,rafael-fonseca,DR
1512412,bakary-konate,DC
985141,ihor-snurnitsyn,DC
985141,ihor-snurnitsyn,DL
937075,andriy-poniedielnik,DR
895161,tymur-stetskov,DC
904856,volodymyr-yakimets,DL
904856,volodymyr-yakimets,DR
936737,dmytro-semenov,DC
887119,volodymyr-makhankov,GK
793048,andriy-klishchuk,GK
791140,domingo-blanco,MC
791140,domingo-blanco,DM
862061,bogdan-lednev,AM
862061,bogdan-lednev,MC
937189,oleg-horin,MC
937189,oleg-horin,DM
823846,ihor-kohut,MC
823846,ihor-kohut,AM
823846,ihor-kohut,DM
76234,volodymyr-tanchyk,RW
791619,serhiy-horbunov,DL
792704,yevhen-pasich,DR
792704,yevhen-pasich,DL
1397133,mykyta-kononov,DR
1400079,yakiv-kinareykin,GK
584962,valeriy-yurchuk,GK
1108718,luifer-hernandez,ST
1124585,admir-bristric,ST
137679,pylyp-budkivskyi,ST
1002360,talles-costa,MC
958865,beni-makouana,LW
1120513,emil-mustafaiev,AM
791171,oleksii-hutsuliak,RW
791171,oleksii-hutsuliak,LW
943414,oleksandr-nazarenko,RW
137675,ruslan-babenko,DM
137675,ruslan-babenko,MC
1089768,borel-tomandzoto,MC
1093798,krushynskyi-borys,DC
190459,viacheslav-tankovskyi,MC
190459,viacheslav-tankovskyi,DM
190459,viacheslav-tankovskyi,AM
976983,artem-kozak,RW
792802,dmytro-shastal,ST
792802,dmytro-shastal,LW
837028,bohdan-kushnirenko,DC
793931,bogdan-mykhaylichenko,DL
805302,lucas-taylor,DR
805302,lucas-taylor,RW
1163371,matej-matic,DC
1119040,jarju-moses,DC
912220,danylo-beskorovaynyi,DC
956329,eduard-sarapiyy,DC
1113095,joao-vialle,DC
1067194,giorgi-maisuradze,DR
1164099,artem-smoliakov,DL
800131,serhii-chobotenko,DC
1471171,chijioke-kingsley-aniagboso,GK
863373,yevgen-volynets,GK
792295,oleh-kudryk,GK
1436201,krasnopir-igor,ST
844252,yurii-klymchuk,ST
844252,yurii-klymchuk,LW
1159591,panchenko-serhii,ST
1034051,karabin-yaroslav,ST
1218823,illia-kvasnytsya,RW
372340,ange-freddy-plumain,LW
372340,ange-freddy-plumain,RW
1018265,talles-brener,AM
1018265,talles-brener,LW
1186239,marko-sapuga,MC
1186239,marko-sapuga,DM
1401457,oleg-fedor,MC
1405557,yevhenii-pastukh,AM
1022524,vasyl-runich,LW
1218994,denys-pidgurskyi,MC
1218994,denys-pidgurskyi,DM
887206,ostap-prytula,AM
1147372,ruslan-nepeypiev,LW
831185,pape-djibril-diaw,DC
1022525,oleksii-sych,DR
1401185,bohdan-slyubyk,DC
1136050,roman-vitalii,DL
1136050,roman-vitalii,DR
1105911,roman-didyk,DC
958968,rostyslav-liakh,DL
1398827,vitaliy-kholod,DC
1404246,andriy-kitela,DR
1034049,sliusar-denys,DC
887214,oleh-veremiienko,DC
1006087,hlib-savchuk,DR
1648443,oleksiy-tovarnytskyi,DC
1161946,dmytro-ledvii,GK
1086432,yuriy-volodymyr-gereta,GK
70398,yurii-pankiv,GK
1405523,sviatoslav-vanivskyi,GK
1475051,mollo-bessala-guy-merlin,ST
1513507,assinor-mark,ST
791626,maksym-priadun,ST
912221,nazariy-nych,ST
797763,olivier-thill,AM
797763,olivier-thill,MC
965251,arad-bar,MC
1185358,soares-eynel,LW
45647,denys-oliynyk,LW
885043,muharrem-jashari,MC
885043,muharrem-jashari,DM
951906,vladyslav-naumets,AM
951906,vladyslav-naumets,ML
985706,hennadii-pasich,LW
985706,hennadii-pasich,ML
893102,vitaliy-boyko,AM
792685,serhiy-shestakov,DR
792685,serhiy-shestakov,RW
909190,denys-dolinskyi,MC
1005925,hajdin-salihu,DC
1004486,dajko-ajdi,DC
976823,putria-illia,DR
287637,oleksandr-kapliyenko,DL
287637,oleksandr-kapliyenko,DC
934545,petro-stasiuk,DL
934545,petro-stasiuk,DR
904854,nazarii-muravskyi,DC
150183,oleksandr-nasonov,DR
875796,denys-norenkov,DL
1005366,kucherenko-yevhenii,GK
796519,herman-penkov,GK
255359,oleksandr-filippov,ST
1001826,vladyslav-pohorilyi,ST
902020,andriy-kulakov,ST
189873,kyrylo-kovalets,AM
1398921,kobzar-bohdan,ST
800144,ivan-kalyuzhnyi,MC
886250,artur-avagimian,LW
886250,artur-avagimian,AM
875474,kostyshyn-denys,AM
1127492,geovani,RW
1086355,rodion-plaksa,AM
891473,oleksandr-beliaiev,AM
891473,oleksandr-beliaiev,LW
891473,oleksandr-beliaiev,MC
976368,artem-shulianskyi,LW
976368,artem-shulianskyi,RW
1490779,vashchenko-daniil,MC
282623,dmytro-myshnov,AM
282623,dmytro-myshnov,MC
1006092,denys-shostak,AM
859386,yevhenii-smyrnyi,AM
114171,artem-shabanov,DC
587554,miguel-campos,DC
976370,danil-skorko,DR
1398922,martinyuk-oleksandr,DL
70029,sergii-loginov,DC
839002,yurii-kopyna,DR
148732,mykyta-shevchenko,GK
1131248,yermakov-georgiy,GK
914746,richards-rodel,ST
792803,mykola-kovtaliuk,ST
157649,serhii-miakushko,LW
279487,taulant-seferi,ST
279487,taulant-seferi,LW
906045,kane-ibrahim,ML
906045,kane-ibrahim,RW
893030,sambou-sissoko,MC
893030,sambou-sissoko,DM
804419,demir-skrijelj,ST
804419,demir-skrijelj,AM
797993,ennur-totre,MC
797993,ennur-totre,DM
1142416,anton-glushchenko,RW
990195,artem-cheliadin,MC
990195,artem-cheliadin,DM
73646,oleksandr-sklyar,MC
73646,oleksandr-sklyar,DM
1118028,nesterenko-ivan,AM
1502042,tuzenko-danylo,AM
1154308,illya-krupskyi,DL
793103,andriy-batsula,DL
1031531,yevhen-pavliuk,DC
150231,igor-perduta,DR
1147341,daniil-khrypchuk,DC
985279,isenko-pavlo,GK
1474983,daniil-yermolov,GK
985134,eduardo-guerrero,ST
987571,benito,RW
987571,benito,LW
1025215,alioune-ndour,ST
800329,vladyslav-bugai,ST
978294,jakov-basic,MC
978294,jakov-basic,DM
877414,petar-micin,AM
810687,denys-antyukh,RW
810687,denys-antyukh,LW
960449,vikentiy-voloshyn,AM
960449,vikentiy-voloshyn,MC
943736,zan-trontelj,DR
943736,zan-trontelj,MR
922185,oleksii-khakhliov,MC
922185,oleksii-khakhliov,DM
922185,oleksii-khakhliov,AM
873487,kyrylo-dryshlyuk,MC
873487,kyrylo-dryshlyuk,DM
933306,ivan-golovkin,RW
1142402,ilya-gulko,DM
981395,arsenii-batahov,DC
924230,anderson-jordan,DC
1063348,gabriel-eskinja,DC
945716,reis-rodriguez-leovigildo-junior,DL
788160,ihor-kyriukhantsev,DR
788160,ihor-kyriukhantsev,RW
887112,roman-vantukh,DL
1481135,christopher-nwaeze,DC
1142787,oleksandr-saputin,GK
997086,mykyta-turbaievskyi,GK
1034086,dmytro-matsapura,GK
986044,gytis-paulauskas,ST
842088,rangel,ST
989513,diego-carioca,LW
801482,denys-bezborodko,ST
1001956,vladyslav-veleten,LW
1105887,anton-salabay,ST
1006071,kiril-popov,ST
190457,igor-kharatin,MC
190457,igor-kharatin,DM
979074,nika-gagnidze,MC
979074,nika-gagnidze,DM
287665,maksym-tretyakov,LW
287647,valerii-luchkevych,MR
287647,valerii-luchkevych,RW
287647,valerii-luchkevych,DR
122303,andrei-tsurikov,DL
834891,pavlo-orikhovskyi,MC
834891,pavlo-orikhovskyi,AM
834891,pavlo-orikhovskyi,DM
1105881,vladyslav-yemets,DL
931363,oleh-ilin,RW
931363,oleh-ilin,MR
1131247,demchenko-oleksandr,MC
1131247,demchenko-oleksandr,DM
859387,dmytro-topalov,LW
190453,mykyta-burda,DC
864099,valeriy-bondarenko,DC
1397927,cucos-catalin,DC
109003,roman-mysak,GK
1005826,valentyn-horokh,GK
559590,jon-sporn,MC
559590,jon-sporn,DM
887366,andriy-shtohrin,LW
793944,vasyliev-oleksandr,DM
793944,vasyliev-oleksandr,MC
76521,vladyslav-ohirya,MC
76521,vladyslav-ohirya,DM
69364,bogdan-butko,DR
1398470,volodymyr-salyuk,DC
956422,vladimir-arsic,DC
801978,vitaliy-yermakov,DC
796521,vladyslav-shapoval,DL
89529,artur-rudko,GK
800161,yan-vichnyi,GK
231296,ruslan-stepanyuk,ST
231296,ruslan-stepanyuk,AM
1005753,marko-mrvaljevic,ST
1105889,mykola-haiduchyk,ST
886401,giorgi-kutsia,MC
886401,giorgi-kutsia,DM
886401,giorgi-kutsia,AM
1083598,iago-siqueira-augusto,MC
1105866,vitalii-dakhnovskyi,RW
792873,valerii-kucherov,MC
792873,valerii-kucherov,DM
1133895,vladyslav-sharay,LW
891117,zhirayr-margaryan,DL
797321,yevgeniy-shevchenko,DL
1394013,maksym-smiyan,DL
846222,semen-vovchenko,DC
1023482,oleksandr-melnyk,DC
1398479,arseniy-korkodym,GK
794109,bogdan-kogut,GK
1105878,vadym-yushchyshyn,GK
876108,serhiy-sukhanov,ST
836639,rostyslav-taranukha,ST
987756,oleg-vyshnevskyi,ST
793462,ruslan-chernenko,MC
792541,igor-medynsky,MR
792541,igor-medynsky,LW
792541,igor-medynsky,ST
887178,vadym-vitenchuk,MC
887178,vadym-vitenchuk,DM
1405512,teslyuk-denys,RW
798995,oleh-slobodian,AM
798995,oleh-slobodian,MC
937083,taras-moroz,MC
1398332,bychek-kostiantyn,ST
879907,serhii-kosovskyi,DM
879907,serhii-kosovskyi,MC
937062,vitalii-hrusha,ML
1034989,dubko-valery,DC
319739,oleksandr-osman,DL
800223,maksim-griso,DR
287641,pavlo-lukyanchuk,DC
852022,vasyl-kurko,DC
914002,yegor-prokopenko,DL
856955,danylo-karas,DC
919427,vladyslav-pryimak,DC
919427,vladyslav-pryimak,MC
18051,oleksandr-rybka,GK
797322,nazariy-fedorivskyi,GK
41117,artem-kychak,GK
1147345,gunichev-yegor,ST
1089044,remenyak-artur,ST
887101,vladyslav-vakula,LW
887101,vladyslav-vakula,ST
1398490,tymur-korablin,AM
1490778,matyushenko-ivan,MC
844433,yehor-shalfieiev,AM
1400421,nazariy-vorobchak,RW
1648910,ivan-stankovych,MR
876032,kyrylo-prokopchuk,DC
1005365,taras-dmytruk,DR
1034993,chuiev-bohdan,DC
45582,oleksandr-bandura,GK
287667,andrii-boriachuk,ST
69361,denys-garmash,AM
69361,denys-garmash,MC
138808,vladlen-yurchenko,MC
138808,vladlen-yurchenko,AM
1155820,denys-nagnoynyi,ST
96575,vyacheslav-churko,RW
841025,vladyslav-dmytrenko,LW
1648223,sergey-sten,ML
546414,dmytro-kravchenko,MC
546414,dmytro-kravchenko,DM
875718,artem-habelok,MC
875718,artem-habelok,DM
875718,artem-habelok,AM
791172,vasyl-kravets,DL
791172,vasyl-kravets,DC
117909,maksym-imerekov,DC
1001825,dmytro-kapinus,DR
788157,mykyta-bezuglyy,DC
938494,vadym-chervak,DC
792539,ihor-kurylo,DC
335429,maksym-zhychykov,DR
794097,oleh-mozil,GK
1398417,ihor-potimkov,GK
1131214,kovalenko-maksym,GK
1138856,adam-buksa,ST
1014281,gue-sung-cho,ST
881135,edward-chilufya,RW
881135,edward-chilufya,ST
881135,edward-chilufya,LW
1146009,franculino-dju,ST
877364,ola-brynhildsen,ST
877364,ola-brynhildsen,LW
999186,aral-simsir,ML
999186,aral-simsir,ST
926871,marrony,LW
926871,marrony,ST
888376,junior-brumado,ST
257329,alhaji-kamara,ST
1008246,frederik-heiselberg,ST
1157614,august-priske,RW
1146549,mikel-gogorza,LW
1106824,dario-osorio,RW
973533,emiliano-martinez,MC
973533,emiliano-martinez,DM
181617,kristoffer-olsson,MC
1145126,castillo-denil,MC
845178,charles,MC
845178,charles,DM
957921,oliver-sorensen,MC
954855,askildsen-kristoffer,MC
1000496,victor-lind,RW
1146404,valdemar-byskov,MC
234944,andre-romer,MC
234944,andre-romer,DM
1116573,pedro-bravo,MC
1116573,pedro-bravo,DM
1188121,andreas-hansen,MC
1142128,daniel-freyr-kristjansson,DL
1002448,han-beom-lee,DC
1006409,mads-bech-sorensen,DC
799947,juninho,DC
799947,juninho,DL
120970,sverrir-ingi-ingason,DC
944458,paulinho,DL
944458,paulinho,ML
1465159,diao-ousmane,DC
1465159,diao-ousmane,DR
803671,stefan-gartenmann,DC
1085914,adam-gabriel,DR
1085914,adam-gabriel,MR
1065265,pablo-ortiz,DC
1065265,pablo-ortiz,DL
791954,joel-andersson,MR
791954,joel-andersson,DR
1002057,victor-bak-jensen,DL
1083396,pontus-texel,DC
1497433,mads-lauritsen,DC
1146400,mikkel-fischer,DC
37514,jonas-lossl,GK
575054,martin-fraisl,GK
879183,elias-olafsson,GK
136169,ohi-omoijuanfo,ST
1020422,yuito-suzuki,ST
1020422,yuito-suzuki,AM
1192383,emmanuel-yeboah,ST
1018523,mathias-kvistgaarden,ST
943478,nicolai-vallys,LW
943478,nicolai-vallys,AM
943478,nicolai-vallys,MC
1387353,oscar-schwartau,AM
1035238,filip-bundgaard,ST
35219,daniel-wass,MC
35219,daniel-wass,DM
888603,marko-divkovic,ST
888603,marko-divkovic,ML
888603,marko-divkovic,RW
1186221,mateusz-kowalczyk,MC
336535,sean-klaiber,DR
336535,sean-klaiber,MR
136706,josip-radosevic,DM
136706,josip-radosevic,MC
966456,christian-cappis,MC
1020206,sebastian-sebulonsen,DR
1195782,noah-nartey,MC
57863,kevin-mensah,ML
57863,kevin-mensah,MR
575270,mathias-greve,MC
575270,mathias-greve,DM
1046097,justin-che,DR
1046097,justin-che,DC
795235,rasmus-lauritsen,DC
842176,jacob-rasmussen,DC
842176,jacob-rasmussen,DL
988201,frederik-alves-ibsen,DC
1031399,henrik-heggheim,DC
1031399,henrik-heggheim,DR
284727,jordi-vanlerberghe,DC
866192,kevin-tshiembe,DC
866192,kevin-tshiembe,DR
1149085,ludwig-vraa-jensen,DC
788319,patrick-pentz,GK
81855,thomas-mikkelsen,GK
945204,elias-achouri,LW
1162107,roony-bardghji,RW
183483,andreas-cornelius,ST
1026015,orri-steinn-oskarsson,ST
578380,jordan-larsson,ST
578380,jordan-larsson,RW
1417092,amin-chiakha,ST
1149078,emil-hojlund,ST
88697,khouma-babacar,ST
119151,mohamed-elyounoussi,RW
119151,mohamed-elyounoussi,LW
357746,diogo-goncalves,RW
357746,diogo-goncalves,MC
357746,diogo-goncalves,MR
1113368,huescas-rodrigo,MR
137661,viktor-claesson,MC
137661,viktor-claesson,ST
137661,viktor-claesson,LW
896117,magnus-mattsson,AM
896117,magnus-mattsson,LW
896117,magnus-mattsson,MC
116660,rasmus-falk-jensen,MC
116660,rasmus-falk-jensen,DM
151470,lukas-lerager,MC
992198,paul-mukairu,LW
992198,paul-mukairu,ST
1083413,william-clem,MC
1406639,victor-froholdt,MC
1403186,jorgensen-thomas,MC
1426255,oliver-hojer,MC
1643724,tristan-andrew,DL
293127,denis-vavro,DC
583806,kevin-diks,DC
583806,kevin-diks,DL
583806,kevin-diks,DR
97023,davit-khocholava,DC
1126433,elias-jelert,DR
1126433,elias-jelert,DL
606530,birger-meling,DL
1189773,munashe-garananga,DC
137695,christian-sorensen,DL
95443,nicolai-boilesen,DC
95443,nicolai-boilesen,DL
1403184,cornelius-olsson,DC
1426594,hjalte-bidstrup,DR
187023,runar-alex-runarsson,GK
1116074,theo-sander,GK
885907,nathan-trott,GK
918517,benjamin-nygren,RW
918517,benjamin-nygren,ST
280721,marcus-ingvartsen,ST
280721,marcus-ingvartsen,AM
975743,oliver-antman,RW
1494826,harder-conrad,ST
1154598,egeli-sindre-walle,RW
976386,mads-hansen,RW
1154114,yannick-agnero,ST
1129120,zidan-sertdemir,MC
1396015,mario-dorgeles,MC
1021272,daniel-svensson,MC
1021272,daniel-svensson,DL
303602,jeppe-tverskov,MC
303602,jeppe-tverskov,DM
1016811,milan-iloski,LW
1016811,milan-iloski,ST
1162096,engdahl-ben,DR
1108094,adamo-nagalo,DC
918430,oliver-villadsen,DR
113700,peter-ankersen,DR
1122698,lucas-hey,DC
1122698,lucas-hey,DR
41968,kian-hansen,DC
1426597,lucas-hogsberg,DR
50455,erik-marxen,DC
235362,carljohan-eriksson,GK
246197,andreas-hansen,GK
1000565,andreas-gulstorff,GK
1409692,wiliam-lykke,GK
36210,patrick-mortensen,ST
828168,sigurd-haugen,ST
924020,janni-serra,ST
